"nhs_region","trust_type","trust_name","provider_code","wk_start","wk","onset_category","n","ecds_last_update","sus_last_update"
"SOUTH EAST","MENTAL HEALTH AND LEARNING DISABILITY","BERKSHIRE HEALTHCARE NHS FOUNDATION TRUST","RWX",2020-03-09,10,"CO",1,NA,2020-04-02
"SOUTH EAST","MENTAL HEALTH AND LEARNING DISABILITY","BERKSHIRE HEALTHCARE NHS FOUNDATION TRUST","RWX",2020-03-16,11,"CO",5,NA,2020-04-10
"SOUTH EAST","MENTAL HEALTH AND LEARNING DISABILITY","BERKSHIRE HEALTHCARE NHS FOUNDATION TRUST","RWX",2020-03-16,11,"HO.HA",1,NA,2020-05-25
"SOUTH EAST","MENTAL HEALTH AND LEARNING DISABILITY","BERKSHIRE HEALTHCARE NHS FOUNDATION TRUST","RWX",2020-03-16,11,"HO.iHA",1,NA,2020-03-28
"SOUTH EAST","MENTAL HEALTH AND LEARNING DISABILITY","BERKSHIRE HEALTHCARE NHS FOUNDATION TRUST","RWX",2020-03-16,11,"HO.pHA",1,NA,2020-03-31
"SOUTH EAST","MENTAL HEALTH AND LEARNING DISABILITY","BERKSHIRE HEALTHCARE NHS FOUNDATION TRUST","RWX",2020-03-23,12,"CO",8,NA,2020-04-29
"SOUTH EAST","MENTAL HEALTH AND LEARNING DISABILITY","BERKSHIRE HEALTHCARE NHS FOUNDATION TRUST","RWX",2020-03-23,12,"HO.iHA",2,NA,2020-04-03
"SOUTH EAST","MENTAL HEALTH AND LEARNING DISABILITY","BERKSHIRE HEALTHCARE NHS FOUNDATION TRUST","RWX",2020-03-23,12,"HO.pHA",2,NA,2020-04-29
"SOUTH EAST","MENTAL HEALTH AND LEARNING DISABILITY","BERKSHIRE HEALTHCARE NHS FOUNDATION TRUST","RWX",2020-03-23,12,"Unlinked",2,2020-01-27,NA
"SOUTH EAST","MENTAL HEALTH AND LEARNING DISABILITY","BERKSHIRE HEALTHCARE NHS FOUNDATION TRUST","RWX",2020-03-30,13,"CO",6,NA,2020-05-05
"SOUTH EAST","MENTAL HEALTH AND LEARNING DISABILITY","BERKSHIRE HEALTHCARE NHS FOUNDATION TRUST","RWX",2020-03-30,13,"HO.iHA",2,NA,2020-04-20
"SOUTH EAST","MENTAL HEALTH AND LEARNING DISABILITY","BERKSHIRE HEALTHCARE NHS FOUNDATION TRUST","RWX",2020-03-30,13,"HO.pHA",3,NA,2020-04-16
"SOUTH EAST","MENTAL HEALTH AND LEARNING DISABILITY","BERKSHIRE HEALTHCARE NHS FOUNDATION TRUST","RWX",2020-03-30,13,"Unlinked",6,2020-02-09,2020-02-28
"SOUTH EAST","MENTAL HEALTH AND LEARNING DISABILITY","BERKSHIRE HEALTHCARE NHS FOUNDATION TRUST","RWX",2020-04-06,14,"CO",5,NA,2020-05-11
"SOUTH EAST","MENTAL HEALTH AND LEARNING DISABILITY","BERKSHIRE HEALTHCARE NHS FOUNDATION TRUST","RWX",2020-04-06,14,"HO.HA",2,NA,2020-04-29
"SOUTH EAST","MENTAL HEALTH AND LEARNING DISABILITY","BERKSHIRE HEALTHCARE NHS FOUNDATION TRUST","RWX",2020-04-06,14,"HO.iHA",3,NA,2020-04-20
"SOUTH EAST","MENTAL HEALTH AND LEARNING DISABILITY","BERKSHIRE HEALTHCARE NHS FOUNDATION TRUST","RWX",2020-04-06,14,"HO.pHA",1,NA,2020-04-29
"SOUTH EAST","MENTAL HEALTH AND LEARNING DISABILITY","BERKSHIRE HEALTHCARE NHS FOUNDATION TRUST","RWX",2020-04-06,14,"Unlinked",92,2020-08-28,2020-09-11
"SOUTH EAST","MENTAL HEALTH AND LEARNING DISABILITY","BERKSHIRE HEALTHCARE NHS FOUNDATION TRUST","RWX",2020-04-13,15,"CO",1,NA,2020-05-13
"SOUTH EAST","MENTAL HEALTH AND LEARNING DISABILITY","BERKSHIRE HEALTHCARE NHS FOUNDATION TRUST","RWX",2020-04-13,15,"HO.HA",2,NA,2020-06-09
"SOUTH EAST","MENTAL HEALTH AND LEARNING DISABILITY","BERKSHIRE HEALTHCARE NHS FOUNDATION TRUST","RWX",2020-04-13,15,"HO.iHA",3,NA,2020-06-03
"SOUTH EAST","MENTAL HEALTH AND LEARNING DISABILITY","BERKSHIRE HEALTHCARE NHS FOUNDATION TRUST","RWX",2020-04-13,15,"HO.pHA",3,NA,2020-05-11
"SOUTH EAST","MENTAL HEALTH AND LEARNING DISABILITY","BERKSHIRE HEALTHCARE NHS FOUNDATION TRUST","RWX",2020-04-13,15,"Unlinked",242,2020-09-02,2020-09-12
"SOUTH EAST","MENTAL HEALTH AND LEARNING DISABILITY","BERKSHIRE HEALTHCARE NHS FOUNDATION TRUST","RWX",2020-04-20,16,"HO.HA",4,NA,2020-05-19
"SOUTH EAST","MENTAL HEALTH AND LEARNING DISABILITY","BERKSHIRE HEALTHCARE NHS FOUNDATION TRUST","RWX",2020-04-20,16,"HO.iHA",3,NA,2020-05-18
"SOUTH EAST","MENTAL HEALTH AND LEARNING DISABILITY","BERKSHIRE HEALTHCARE NHS FOUNDATION TRUST","RWX",2020-04-20,16,"HO.pHA",3,NA,2020-06-15
"SOUTH EAST","MENTAL HEALTH AND LEARNING DISABILITY","BERKSHIRE HEALTHCARE NHS FOUNDATION TRUST","RWX",2020-04-20,16,"Unlinked",162,2020-09-02,2020-07-07
"SOUTH EAST","MENTAL HEALTH AND LEARNING DISABILITY","BERKSHIRE HEALTHCARE NHS FOUNDATION TRUST","RWX",2020-04-27,17,"CO",4,NA,2020-05-09
"SOUTH EAST","MENTAL HEALTH AND LEARNING DISABILITY","BERKSHIRE HEALTHCARE NHS FOUNDATION TRUST","RWX",2020-04-27,17,"HO.HA",1,NA,2020-05-27
"SOUTH EAST","MENTAL HEALTH AND LEARNING DISABILITY","BERKSHIRE HEALTHCARE NHS FOUNDATION TRUST","RWX",2020-04-27,17,"HO.iHA",1,NA,2020-05-20
"SOUTH EAST","MENTAL HEALTH AND LEARNING DISABILITY","BERKSHIRE HEALTHCARE NHS FOUNDATION TRUST","RWX",2020-04-27,17,"Unlinked",96,2020-08-15,2020-08-27
"SOUTH EAST","MENTAL HEALTH AND LEARNING DISABILITY","BERKSHIRE HEALTHCARE NHS FOUNDATION TRUST","RWX",2020-05-04,18,"CO",3,NA,2020-06-17
"SOUTH EAST","MENTAL HEALTH AND LEARNING DISABILITY","BERKSHIRE HEALTHCARE NHS FOUNDATION TRUST","RWX",2020-05-04,18,"HO.pHA",1,NA,2020-05-24
"SOUTH EAST","MENTAL HEALTH AND LEARNING DISABILITY","BERKSHIRE HEALTHCARE NHS FOUNDATION TRUST","RWX",2020-05-04,18,"Unlinked",31,2020-08-14,2020-07-27
"SOUTH EAST","MENTAL HEALTH AND LEARNING DISABILITY","BERKSHIRE HEALTHCARE NHS FOUNDATION TRUST","RWX",2020-05-11,19,"CO",2,NA,2020-08-05
"SOUTH EAST","MENTAL HEALTH AND LEARNING DISABILITY","BERKSHIRE HEALTHCARE NHS FOUNDATION TRUST","RWX",2020-05-11,19,"HO.iHA",1,NA,2020-06-09
"SOUTH EAST","MENTAL HEALTH AND LEARNING DISABILITY","BERKSHIRE HEALTHCARE NHS FOUNDATION TRUST","RWX",2020-05-11,19,"Unlinked",22,2020-08-14,NA
"SOUTH EAST","MENTAL HEALTH AND LEARNING DISABILITY","BERKSHIRE HEALTHCARE NHS FOUNDATION TRUST","RWX",2020-05-18,20,"CO",3,NA,2020-06-17
"SOUTH EAST","MENTAL HEALTH AND LEARNING DISABILITY","BERKSHIRE HEALTHCARE NHS FOUNDATION TRUST","RWX",2020-05-18,20,"Unlinked",8,2019-12-21,NA
"SOUTH EAST","MENTAL HEALTH AND LEARNING DISABILITY","BERKSHIRE HEALTHCARE NHS FOUNDATION TRUST","RWX",2020-05-25,21,"CO",1,NA,2020-06-01
"SOUTH EAST","MENTAL HEALTH AND LEARNING DISABILITY","BERKSHIRE HEALTHCARE NHS FOUNDATION TRUST","RWX",2020-05-25,21,"Unlinked",4,2020-06-20,NA
"SOUTH EAST","MENTAL HEALTH AND LEARNING DISABILITY","BERKSHIRE HEALTHCARE NHS FOUNDATION TRUST","RWX",2020-06-01,22,"Unlinked",3,NA,NA
"SOUTH EAST","MENTAL HEALTH AND LEARNING DISABILITY","BERKSHIRE HEALTHCARE NHS FOUNDATION TRUST","RWX",2020-06-08,23,"Unlinked",2,NA,NA
"SOUTH EAST","MENTAL HEALTH AND LEARNING DISABILITY","BERKSHIRE HEALTHCARE NHS FOUNDATION TRUST","RWX",2020-07-13,28,"HO.HA",1,NA,2020-07-20
"SOUTH EAST","MENTAL HEALTH AND LEARNING DISABILITY","BERKSHIRE HEALTHCARE NHS FOUNDATION TRUST","RWX",2020-07-27,30,"Unlinked",2,2020-03-23,2019-12-13
"SOUTH EAST","MENTAL HEALTH AND LEARNING DISABILITY","BERKSHIRE HEALTHCARE NHS FOUNDATION TRUST","RWX",2020-08-03,31,"Unlinked",4,NA,2020-09-06
"SOUTH EAST","MENTAL HEALTH AND LEARNING DISABILITY","BERKSHIRE HEALTHCARE NHS FOUNDATION TRUST","RWX",2020-08-31,35,"Unlinked",8,2020-05-26,2020-08-09
"SOUTH EAST","MENTAL HEALTH AND LEARNING DISABILITY","BERKSHIRE HEALTHCARE NHS FOUNDATION TRUST","RWX",2020-09-07,36,"Unlinked",7,2020-09-05,NA
"SOUTH EAST","MENTAL HEALTH AND LEARNING DISABILITY","BERKSHIRE HEALTHCARE NHS FOUNDATION TRUST","RWX",2020-09-14,37,"Unlinked",2,NA,NA
"SOUTH EAST","MENTAL HEALTH AND LEARNING DISABILITY","KENT AND MEDWAY NHS AND SOCIAL CARE PARTNERSHIP TRUST","RXY",2020-03-02,9,"Unlinked",4,NA,NA
"SOUTH EAST","MENTAL HEALTH AND LEARNING DISABILITY","KENT AND MEDWAY NHS AND SOCIAL CARE PARTNERSHIP TRUST","RXY",2020-03-09,10,"Unlinked",3,NA,NA
"SOUTH EAST","MENTAL HEALTH AND LEARNING DISABILITY","KENT AND MEDWAY NHS AND SOCIAL CARE PARTNERSHIP TRUST","RXY",2020-03-16,11,"Unlinked",4,2020-02-19,2020-03-04
"SOUTH EAST","MENTAL HEALTH AND LEARNING DISABILITY","KENT AND MEDWAY NHS AND SOCIAL CARE PARTNERSHIP TRUST","RXY",2020-03-23,12,"Unlinked",13,2020-04-22,2020-03-25
"SOUTH EAST","MENTAL HEALTH AND LEARNING DISABILITY","KENT AND MEDWAY NHS AND SOCIAL CARE PARTNERSHIP TRUST","RXY",2020-03-30,13,"Unlinked",145,2020-08-29,2020-07-26
"SOUTH EAST","MENTAL HEALTH AND LEARNING DISABILITY","KENT AND MEDWAY NHS AND SOCIAL CARE PARTNERSHIP TRUST","RXY",2020-04-06,14,"Unlinked",154,2020-09-15,2020-08-14
"SOUTH EAST","MENTAL HEALTH AND LEARNING DISABILITY","KENT AND MEDWAY NHS AND SOCIAL CARE PARTNERSHIP TRUST","RXY",2020-04-13,15,"Unlinked",135,2020-08-11,2020-08-12
"SOUTH EAST","MENTAL HEALTH AND LEARNING DISABILITY","KENT AND MEDWAY NHS AND SOCIAL CARE PARTNERSHIP TRUST","RXY",2020-04-20,16,"Unlinked",59,2020-09-06,2020-09-01
"SOUTH EAST","MENTAL HEALTH AND LEARNING DISABILITY","KENT AND MEDWAY NHS AND SOCIAL CARE PARTNERSHIP TRUST","RXY",2020-04-27,17,"Unlinked",20,2020-07-14,NA
"SOUTH EAST","MENTAL HEALTH AND LEARNING DISABILITY","KENT AND MEDWAY NHS AND SOCIAL CARE PARTNERSHIP TRUST","RXY",2020-05-04,18,"Unlinked",4,NA,NA
"SOUTH EAST","MENTAL HEALTH AND LEARNING DISABILITY","KENT AND MEDWAY NHS AND SOCIAL CARE PARTNERSHIP TRUST","RXY",2020-05-11,19,"Unlinked",4,2020-05-12,2020-06-04
"SOUTH EAST","MENTAL HEALTH AND LEARNING DISABILITY","KENT AND MEDWAY NHS AND SOCIAL CARE PARTNERSHIP TRUST","RXY",2020-05-25,21,"Unlinked",3,2020-05-27,2020-05-27
"SOUTH EAST","MENTAL HEALTH AND LEARNING DISABILITY","KENT AND MEDWAY NHS AND SOCIAL CARE PARTNERSHIP TRUST","RXY",2020-06-01,22,"Unlinked",2,2020-06-04,2020-07-07
"SOUTH EAST","MENTAL HEALTH AND LEARNING DISABILITY","KENT AND MEDWAY NHS AND SOCIAL CARE PARTNERSHIP TRUST","RXY",2020-06-08,23,"Unlinked",3,2020-05-30,2020-08-07
"SOUTH EAST","MENTAL HEALTH AND LEARNING DISABILITY","KENT AND MEDWAY NHS AND SOCIAL CARE PARTNERSHIP TRUST","RXY",2020-06-15,24,"Unlinked",10,2020-08-17,2020-08-10
"SOUTH EAST","MENTAL HEALTH AND LEARNING DISABILITY","KENT AND MEDWAY NHS AND SOCIAL CARE PARTNERSHIP TRUST","RXY",2020-07-06,27,"Unlinked",1,NA,2020-07-24
"SOUTH EAST","MENTAL HEALTH AND LEARNING DISABILITY","KENT AND MEDWAY NHS AND SOCIAL CARE PARTNERSHIP TRUST","RXY",2020-08-03,31,"Unlinked",1,NA,2020-07-08
"SOUTH EAST","MENTAL HEALTH AND LEARNING DISABILITY","KENT AND MEDWAY NHS AND SOCIAL CARE PARTNERSHIP TRUST","RXY",2020-08-17,33,"Unlinked",1,2020-04-23,2020-04-24
"SOUTH EAST","MENTAL HEALTH AND LEARNING DISABILITY","KENT AND MEDWAY NHS AND SOCIAL CARE PARTNERSHIP TRUST","RXY",2020-09-07,36,"Unlinked",3,NA,2020-08-26
"SOUTH EAST","MENTAL HEALTH AND LEARNING DISABILITY","OXFORD HEALTH NHS FOUNDATION TRUST","RNU",2020-03-09,10,"CO",2,2020-03-12,NA
"SOUTH EAST","MENTAL HEALTH AND LEARNING DISABILITY","OXFORD HEALTH NHS FOUNDATION TRUST","RNU",2020-03-09,10,"HO.HA",3,NA,2020-09-21
"SOUTH EAST","MENTAL HEALTH AND LEARNING DISABILITY","OXFORD HEALTH NHS FOUNDATION TRUST","RNU",2020-03-16,11,"HO.HA",7,NA,2020-09-21
"SOUTH EAST","MENTAL HEALTH AND LEARNING DISABILITY","OXFORD HEALTH NHS FOUNDATION TRUST","RNU",2020-03-16,11,"HO.pHA",1,NA,2020-04-21
"SOUTH EAST","MENTAL HEALTH AND LEARNING DISABILITY","OXFORD HEALTH NHS FOUNDATION TRUST","RNU",2020-03-23,12,"CO",4,NA,2020-06-09
"SOUTH EAST","MENTAL HEALTH AND LEARNING DISABILITY","OXFORD HEALTH NHS FOUNDATION TRUST","RNU",2020-03-23,12,"HO.HA",10,NA,2020-09-21
"SOUTH EAST","MENTAL HEALTH AND LEARNING DISABILITY","OXFORD HEALTH NHS FOUNDATION TRUST","RNU",2020-03-30,13,"CO",3,NA,2020-08-21
"SOUTH EAST","MENTAL HEALTH AND LEARNING DISABILITY","OXFORD HEALTH NHS FOUNDATION TRUST","RNU",2020-03-30,13,"HO.HA",18,NA,2020-09-21
"SOUTH EAST","MENTAL HEALTH AND LEARNING DISABILITY","OXFORD HEALTH NHS FOUNDATION TRUST","RNU",2020-03-30,13,"HO.iHA",5,NA,2020-05-20
"SOUTH EAST","MENTAL HEALTH AND LEARNING DISABILITY","OXFORD HEALTH NHS FOUNDATION TRUST","RNU",2020-03-30,13,"HO.pHA",6,NA,2020-05-05
"SOUTH EAST","MENTAL HEALTH AND LEARNING DISABILITY","OXFORD HEALTH NHS FOUNDATION TRUST","RNU",2020-03-30,13,"Unlinked",8,2020-02-22,2020-05-22
"SOUTH EAST","MENTAL HEALTH AND LEARNING DISABILITY","OXFORD HEALTH NHS FOUNDATION TRUST","RNU",2020-04-06,14,"CO",5,NA,2020-05-15
"SOUTH EAST","MENTAL HEALTH AND LEARNING DISABILITY","OXFORD HEALTH NHS FOUNDATION TRUST","RNU",2020-04-06,14,"HO.HA",7,NA,2020-06-05
"SOUTH EAST","MENTAL HEALTH AND LEARNING DISABILITY","OXFORD HEALTH NHS FOUNDATION TRUST","RNU",2020-04-06,14,"HO.iHA",2,NA,2020-04-21
"SOUTH EAST","MENTAL HEALTH AND LEARNING DISABILITY","OXFORD HEALTH NHS FOUNDATION TRUST","RNU",2020-04-06,14,"HO.pHA",3,NA,2020-06-10
"SOUTH EAST","MENTAL HEALTH AND LEARNING DISABILITY","OXFORD HEALTH NHS FOUNDATION TRUST","RNU",2020-04-06,14,"Unlinked",1,NA,NA
"SOUTH EAST","MENTAL HEALTH AND LEARNING DISABILITY","OXFORD HEALTH NHS FOUNDATION TRUST","RNU",2020-04-13,15,"CO",3,NA,2020-06-10
"SOUTH EAST","MENTAL HEALTH AND LEARNING DISABILITY","OXFORD HEALTH NHS FOUNDATION TRUST","RNU",2020-04-13,15,"HO.HA",1,NA,2020-05-21
"SOUTH EAST","MENTAL HEALTH AND LEARNING DISABILITY","OXFORD HEALTH NHS FOUNDATION TRUST","RNU",2020-04-13,15,"HO.pHA",2,NA,2020-05-30
"SOUTH EAST","MENTAL HEALTH AND LEARNING DISABILITY","OXFORD HEALTH NHS FOUNDATION TRUST","RNU",2020-04-13,15,"Unlinked",1,NA,NA
"SOUTH EAST","MENTAL HEALTH AND LEARNING DISABILITY","OXFORD HEALTH NHS FOUNDATION TRUST","RNU",2020-04-20,16,"CO",6,NA,2020-06-13
"SOUTH EAST","MENTAL HEALTH AND LEARNING DISABILITY","OXFORD HEALTH NHS FOUNDATION TRUST","RNU",2020-04-20,16,"HO.HA",1,NA,2020-06-30
"SOUTH EAST","MENTAL HEALTH AND LEARNING DISABILITY","OXFORD HEALTH NHS FOUNDATION TRUST","RNU",2020-04-20,16,"HO.iHA",1,NA,2020-06-24
"SOUTH EAST","MENTAL HEALTH AND LEARNING DISABILITY","OXFORD HEALTH NHS FOUNDATION TRUST","RNU",2020-04-20,16,"HO.pHA",4,NA,2020-05-28
"SOUTH EAST","MENTAL HEALTH AND LEARNING DISABILITY","OXFORD HEALTH NHS FOUNDATION TRUST","RNU",2020-04-20,16,"Unlinked",3,NA,NA
"SOUTH EAST","MENTAL HEALTH AND LEARNING DISABILITY","OXFORD HEALTH NHS FOUNDATION TRUST","RNU",2020-04-27,17,"CO",2,NA,2020-07-08
"SOUTH EAST","MENTAL HEALTH AND LEARNING DISABILITY","OXFORD HEALTH NHS FOUNDATION TRUST","RNU",2020-04-27,17,"HO.HA",2,NA,2020-06-12
"SOUTH EAST","MENTAL HEALTH AND LEARNING DISABILITY","OXFORD HEALTH NHS FOUNDATION TRUST","RNU",2020-04-27,17,"HO.iHA",2,NA,2020-06-05
"SOUTH EAST","MENTAL HEALTH AND LEARNING DISABILITY","OXFORD HEALTH NHS FOUNDATION TRUST","RNU",2020-04-27,17,"HO.pHA",1,NA,2020-05-06
"SOUTH EAST","MENTAL HEALTH AND LEARNING DISABILITY","OXFORD HEALTH NHS FOUNDATION TRUST","RNU",2020-04-27,17,"Unlinked",1,2020-09-06,2020-09-06
"SOUTH EAST","MENTAL HEALTH AND LEARNING DISABILITY","OXFORD HEALTH NHS FOUNDATION TRUST","RNU",2020-05-04,18,"CO",2,NA,2020-07-28
"SOUTH EAST","MENTAL HEALTH AND LEARNING DISABILITY","OXFORD HEALTH NHS FOUNDATION TRUST","RNU",2020-05-04,18,"Unlinked",2,2020-06-14,NA
"SOUTH EAST","MENTAL HEALTH AND LEARNING DISABILITY","OXFORD HEALTH NHS FOUNDATION TRUST","RNU",2020-05-18,20,"CO",1,NA,2020-07-21
"SOUTH EAST","MENTAL HEALTH AND LEARNING DISABILITY","OXFORD HEALTH NHS FOUNDATION TRUST","RNU",2020-05-18,20,"HO.iHA",1,NA,2020-07-09
"SOUTH EAST","MENTAL HEALTH AND LEARNING DISABILITY","OXFORD HEALTH NHS FOUNDATION TRUST","RNU",2020-06-01,22,"HO.HA",1,NA,2020-06-09
"SOUTH EAST","MENTAL HEALTH AND LEARNING DISABILITY","OXFORD HEALTH NHS FOUNDATION TRUST","RNU",2020-06-08,23,"HO.HA",2,NA,2020-06-29
"SOUTH EAST","MENTAL HEALTH AND LEARNING DISABILITY","OXFORD HEALTH NHS FOUNDATION TRUST","RNU",2020-06-15,24,"HO.HA",2,NA,2020-07-20
"SOUTH EAST","MENTAL HEALTH AND LEARNING DISABILITY","OXFORD HEALTH NHS FOUNDATION TRUST","RNU",2020-06-22,25,"HO.HA",1,NA,2020-07-10
"SOUTH EAST","MENTAL HEALTH AND LEARNING DISABILITY","OXFORD HEALTH NHS FOUNDATION TRUST","RNU",2020-07-13,28,"HO.HA",1,NA,2020-08-13
"SOUTH EAST","MENTAL HEALTH AND LEARNING DISABILITY","OXFORD HEALTH NHS FOUNDATION TRUST","RNU",2020-07-27,30,"Unlinked",1,NA,NA
"SOUTH EAST","MENTAL HEALTH AND LEARNING DISABILITY","OXFORD HEALTH NHS FOUNDATION TRUST","RNU",2020-08-17,33,"CO",1,2020-08-11,NA
"SOUTH EAST","MENTAL HEALTH AND LEARNING DISABILITY","OXFORD HEALTH NHS FOUNDATION TRUST","RNU",2020-09-14,37,"Unlinked",1,NA,NA
"SOUTH EAST","MENTAL HEALTH AND LEARNING DISABILITY","SOUTHERN HEALTH NHS FOUNDATION TRUST","RW1",2020-03-09,10,"CO",1,NA,2020-04-03
"SOUTH EAST","MENTAL HEALTH AND LEARNING DISABILITY","SOUTHERN HEALTH NHS FOUNDATION TRUST","RW1",2020-03-09,10,"Unlinked",1,2019-12-02,NA
"SOUTH EAST","MENTAL HEALTH AND LEARNING DISABILITY","SOUTHERN HEALTH NHS FOUNDATION TRUST","RW1",2020-03-16,11,"CO",2,NA,2020-06-19
"SOUTH EAST","MENTAL HEALTH AND LEARNING DISABILITY","SOUTHERN HEALTH NHS FOUNDATION TRUST","RW1",2020-03-16,11,"HO.iHA",1,NA,2020-03-26
"SOUTH EAST","MENTAL HEALTH AND LEARNING DISABILITY","SOUTHERN HEALTH NHS FOUNDATION TRUST","RW1",2020-03-23,12,"CO",2,NA,2020-04-17
"SOUTH EAST","MENTAL HEALTH AND LEARNING DISABILITY","SOUTHERN HEALTH NHS FOUNDATION TRUST","RW1",2020-03-30,13,"CO",10,NA,2020-05-20
"SOUTH EAST","MENTAL HEALTH AND LEARNING DISABILITY","SOUTHERN HEALTH NHS FOUNDATION TRUST","RW1",2020-03-30,13,"HO.HA",3,NA,2020-09-21
"SOUTH EAST","MENTAL HEALTH AND LEARNING DISABILITY","SOUTHERN HEALTH NHS FOUNDATION TRUST","RW1",2020-03-30,13,"HO.iHA",1,NA,2020-05-01
"SOUTH EAST","MENTAL HEALTH AND LEARNING DISABILITY","SOUTHERN HEALTH NHS FOUNDATION TRUST","RW1",2020-03-30,13,"HO.pHA",3,NA,2020-05-20
"SOUTH EAST","MENTAL HEALTH AND LEARNING DISABILITY","SOUTHERN HEALTH NHS FOUNDATION TRUST","RW1",2020-03-30,13,"Unlinked",1,2020-04-01,NA
"SOUTH EAST","MENTAL HEALTH AND LEARNING DISABILITY","SOUTHERN HEALTH NHS FOUNDATION TRUST","RW1",2020-04-06,14,"CO",8,NA,2020-05-23
"SOUTH EAST","MENTAL HEALTH AND LEARNING DISABILITY","SOUTHERN HEALTH NHS FOUNDATION TRUST","RW1",2020-04-06,14,"HO.HA",3,NA,2020-04-27
"SOUTH EAST","MENTAL HEALTH AND LEARNING DISABILITY","SOUTHERN HEALTH NHS FOUNDATION TRUST","RW1",2020-04-06,14,"HO.iHA",3,NA,2020-05-12
"SOUTH EAST","MENTAL HEALTH AND LEARNING DISABILITY","SOUTHERN HEALTH NHS FOUNDATION TRUST","RW1",2020-04-06,14,"HO.pHA",4,NA,2020-06-29
"SOUTH EAST","MENTAL HEALTH AND LEARNING DISABILITY","SOUTHERN HEALTH NHS FOUNDATION TRUST","RW1",2020-04-06,14,"Unlinked",1,NA,2020-06-11
"SOUTH EAST","MENTAL HEALTH AND LEARNING DISABILITY","SOUTHERN HEALTH NHS FOUNDATION TRUST","RW1",2020-04-13,15,"CO",7,NA,2020-05-11
"SOUTH EAST","MENTAL HEALTH AND LEARNING DISABILITY","SOUTHERN HEALTH NHS FOUNDATION TRUST","RW1",2020-04-13,15,"HO.HA",3,NA,2020-05-01
"SOUTH EAST","MENTAL HEALTH AND LEARNING DISABILITY","SOUTHERN HEALTH NHS FOUNDATION TRUST","RW1",2020-04-13,15,"HO.iHA",2,NA,2020-05-01
"SOUTH EAST","MENTAL HEALTH AND LEARNING DISABILITY","SOUTHERN HEALTH NHS FOUNDATION TRUST","RW1",2020-04-13,15,"HO.pHA",1,NA,2020-04-24
"SOUTH EAST","MENTAL HEALTH AND LEARNING DISABILITY","SOUTHERN HEALTH NHS FOUNDATION TRUST","RW1",2020-04-20,16,"CO",1,NA,2020-05-07
"SOUTH EAST","MENTAL HEALTH AND LEARNING DISABILITY","SOUTHERN HEALTH NHS FOUNDATION TRUST","RW1",2020-04-20,16,"HO.HA",1,NA,2020-04-24
"SOUTH EAST","MENTAL HEALTH AND LEARNING DISABILITY","SOUTHERN HEALTH NHS FOUNDATION TRUST","RW1",2020-04-20,16,"Unlinked",2,2020-08-13,NA
"SOUTH EAST","MENTAL HEALTH AND LEARNING DISABILITY","SOUTHERN HEALTH NHS FOUNDATION TRUST","RW1",2020-04-27,17,"CO",2,NA,2020-05-07
"SOUTH EAST","MENTAL HEALTH AND LEARNING DISABILITY","SOUTHERN HEALTH NHS FOUNDATION TRUST","RW1",2020-04-27,17,"HO.HA",1,NA,2020-09-21
"SOUTH EAST","MENTAL HEALTH AND LEARNING DISABILITY","SOUTHERN HEALTH NHS FOUNDATION TRUST","RW1",2020-04-27,17,"Unlinked",3,NA,NA
"SOUTH EAST","MENTAL HEALTH AND LEARNING DISABILITY","SOUTHERN HEALTH NHS FOUNDATION TRUST","RW1",2020-05-04,18,"CO",2,NA,2020-06-10
"SOUTH EAST","MENTAL HEALTH AND LEARNING DISABILITY","SOUTHERN HEALTH NHS FOUNDATION TRUST","RW1",2020-05-04,18,"HO.HA",1,2020-01-25,NA
"SOUTH EAST","MENTAL HEALTH AND LEARNING DISABILITY","SOUTHERN HEALTH NHS FOUNDATION TRUST","RW1",2020-05-11,19,"CO",2,NA,2020-05-29
"SOUTH EAST","MENTAL HEALTH AND LEARNING DISABILITY","SOUTHERN HEALTH NHS FOUNDATION TRUST","RW1",2020-05-11,19,"HO.HA",1,NA,2020-05-12
"SOUTH EAST","MENTAL HEALTH AND LEARNING DISABILITY","SOUTHERN HEALTH NHS FOUNDATION TRUST","RW1",2020-05-11,19,"Unlinked",5,NA,NA
"SOUTH EAST","MENTAL HEALTH AND LEARNING DISABILITY","SOUTHERN HEALTH NHS FOUNDATION TRUST","RW1",2020-05-18,20,"CO",2,NA,2020-06-11
"SOUTH EAST","MENTAL HEALTH AND LEARNING DISABILITY","SOUTHERN HEALTH NHS FOUNDATION TRUST","RW1",2020-05-18,20,"HO.HA",1,NA,2020-09-21
"SOUTH EAST","MENTAL HEALTH AND LEARNING DISABILITY","SOUTHERN HEALTH NHS FOUNDATION TRUST","RW1",2020-05-18,20,"Unlinked",3,NA,NA
"SOUTH EAST","MENTAL HEALTH AND LEARNING DISABILITY","SOUTHERN HEALTH NHS FOUNDATION TRUST","RW1",2020-05-25,21,"HO.HA",3,NA,2020-09-21
"SOUTH EAST","MENTAL HEALTH AND LEARNING DISABILITY","SOUTHERN HEALTH NHS FOUNDATION TRUST","RW1",2020-05-25,21,"Unlinked",1,NA,NA
"SOUTH EAST","MENTAL HEALTH AND LEARNING DISABILITY","SOUTHERN HEALTH NHS FOUNDATION TRUST","RW1",2020-06-01,22,"HO.HA",1,NA,2020-06-24
